1062,6
1063,12
1064,5
1065,5
1066,6
1067,10
1068,0
1069,19
1070,23
1071,6
1072,6
1073,0
1074,21
1075,13
1076,5
1077,11
1078,8
1079,17
1080,13
1081,6
1082,13
1083,6
1084,6
1085,5
1086,6
1087,6
1088,5
1089,6
1090,8
1091,22
1092,7
1093,1
1094,6
1095,3
1096,3
1097,13
1098,17
1099,6
1100,6
1101,5
1102,5
1103,34
1104,27
1105,21
1106,21
1107,31
1108,31
1109,8
1110,6
1111,6
1112,4
1113,8
1114,19
1115,13
1116,4
1117,8
1118,4
1119,4
1120,0
1121,23
1122,8
1123,19
1124,23
1125,8
1126,3
1127,5
1128,2
1129,12
1130,13
1131,5
1132,8
1133,26
1134,0
1135,8
1136,23
1137,4
1138,4
1139,8
1140,14
1141,3
1142,6
1143,26
1144,5
1145,23
1146,23
1147,23
1148,14
1149,6
1150,4
1151,6
1152,6
1153,6
1154,4
1155,23
1156,21
1157,16
1158,5
1159,31
1160,21
1161,7
1162,6
1163,4
1164,4
1165,26
1166,26
1167,31
1168,21
1169,21
1170,5
1171,5
1172,8
1173,6
1174,23
1175,5
1176,6
1177,1
1178,7
1179,19
1180,34
1181,34
1182,5
1183,5
1184,8
1185,6
1186,16
1187,6
1188,6
1189,16
1190,4
1191,6
1192,5
1193,6
1194,6
1195,16
1196,6
1197,6
1198,6
1199,5
1200,5
1201,12
1202,19
1203,7
1204,0
1205,1
1206,0
1207,0
1208,5
1209,12
1210,6
1211,6
1212,7
1213,16
1214,8
1215,8
1216,3
1217,17
1218,19
1219,6
1220,7
1221,23
1222,12
1223,27
1224,27
1225,27
1226,27
1227,1
1228,26
1229,6
1230,6
1231,17
1232,19
1233,6
1234,22
1235,6
1236,6
1237,8
1238,8
1239,5
1240,4
1241,5
1242,23
1243,14
1244,5
1245,6
1246,12
1247,5
1248,5
1249,1
1250,8
1251,16
1252,5
1253,27
1254,3
1255,17
1256,17
1257,17
1258,5
1259,6
1260,5
1261,6
1262,8
1263,8
1264,13
1265,4
1266,6
1267,16
1268,6
1269,6
1270,6
1271,17
1272,7
1273,12
1274,20
1275,7
1276,8
1277,5
1278,6
1279,6
1280,6
1281,6
1282,6
1283,0
1284,8
1285,8
1286,3
1287,4
1288,6
1289,3
1290,0
1291,16
1292,16
1293,1
1294,23
1295,8
1296,22
1297,6
1298,8
1299,27
1300,4
1301,26
1302,12
1303,6
1304,5
1305,6
1306,6
1307,6
1308,6
1309,24
1310,23
1311,3
1312,30
1313,1
1314,23
1315,0
1316,11
1317,0
1318,8
1319,21
1320,8
1321,31
1322,6
1323,11
1324,6
1325,4
1326,4
1327,13
1328,23
1329,1
1330,23
1331,19
1332,6
1333,6
1334,4
1335,5
1336,14
1337,23
1338,23
1339,1
1340,23
1341,23
1342,8
1343,19
1344,8
1345,6
1346,0
1347,17
1348,6
1349,17
1350,6
1351,0
1352,8
1353,8
1354,0
1355,0
1356,5
1357,5
1358,0
1359,1
1360,6
1361,12
1362,6
1363,17
1364,6
1365,36
1366,8
1367,16
1368,0
1369,17
1370,5
1371,6
1372,8
1373,19
1374,6
1375,4
1376,8
1377,8
1378,8
1379,5
1380,5
1381,0
1382,23
1383,4
1384,4
1385,16
1386,11
1387,17
1388,13
1389,8
1390,1
1391,6
1392,30
1393,21
1394,8
1395,23
1396,23
1397,6
1398,19
1399,6
1400,0
1401,9
1402,4
1403,11
1404,0
1405,6
1406,30
1407,6
1408,34
1409,21
1410,5
1411,5
1412,6
1413,23
1414,6
1415,16
1416,6
1417,14
1418,12
1419,3
1420,1
1421,23
1422,7
1423,2
1424,6
1425,16
1426,2
1427,17
1428,19
1429,13
1430,23
1431,6
1432,6
1433,8
1434,7
1435,6
1436,26
1437,17
1438,1
1439,11
1440,8
1441,16
1442,12
1443,4
1444,23
1445,23
1446,23
1447,23
1448,23
1449,27
1450,6
1451,21
1452,0
1453,34
1454,13
1455,6
1456,16
1457,27
1458,4
1459,0
1460,23
1461,1
1462,5
1463,8
1464,0
1465,16
1466,6
1467,23
1468,7
1469,1
1470,1
1471,0
1472,11
1473,24
1474,7
1475,5
1476,6
1477,10
1478,1
1479,24
1480,23
1481,23
1482,23
1483,14
1484,0
1485,14
1486,23
1487,21
1488,2
1489,23
1490,6
1491,6
1492,6
1493,5
1494,6
1495,6
1496,6
1497,6
1498,5
1499,5
1500,6
1501,23
1502,6
1503,27
1504,6
1505,6
1506,6
1507,6
1508,6
1509,28
1510,6
1511,30
1512,30
1513,4
1514,27
1515,27
1516,8
1517,11
1518,1
1519,6
1520,6
1521,6
1522,6
1523,1
1524,30
1525,30
1526,8
1527,6
1528,8
1529,27
1530,23
1531,5
1532,6
1533,31
1534,27
1535,23
1536,6
1537,5
1538,6
1539,8
1540,6
1541,4
1542,4
1543,6
1544,6
1545,3
1546,5
1547,6
1548,6
1549,6
1550,8
1551,5
1552,6
1553,6
1554,6
1555,6
1556,27
1557,4
1558,23
1559,23
1560,6
1561,19
1562,3
1563,3
1564,6
1565,23
1566,1
1567,6
1568,8
1569,11
1570,8
1571,3
1572,23
1573,27
1574,8
1575,24
1576,27
1577,13
1578,0
1579,27
1580,17
1581,7
1582,31
1583,2
1584,1
1585,0
1586,0
1587,13
1588,27
1589,3
1590,4
1591,5
1592,4
1593,11
1594,6
1595,2
1596,26
1597,14
1598,27
1599,2
1600,6
1601,21
1602,7
1603,5
1604,21
1605,27
1606,6
1607,27
1608,6
1609,6
1610,5
1611,5
1612,6
1613,17
1614,10
1615,13
1616,8
1617,8
1618,2
1619,1
1620,4
1621,32
1622,0
1623,23
1624,4
1625,6
1626,23
1627,4
1628,4
1629,0
1630,23
1631,6
1632,6
1633,12
1634,2
1635,6
1636,4
1637,12
1638,6
1639,16
1640,0
1641,0
1642,8
1643,6
1644,8
1645,8
1646,6
1647,18
1648,18
1649,6
1650,6
1651,5
1652,12
1653,6
1654,5
1655,21
1656,23
1657,4
1658,16
1659,8
1660,8
1661,23
1662,23
1663,11
1664,11
1665,4
1666,4
1667,6
1668,16
1669,7
1670,3
1671,26
1672,8
1673,6
1674,20
1675,6
1676,17
1677,8
1678,6
1679,8
1680,7
1681,6
1682,10
1683,6
1684,6
1685,6
1686,6
1687,6
1688,17
1689,6
1690,8
1691,5
1692,8
1693,14
1694,8
1695,8
1696,8
1697,6
1698,6
1699,16
1700,8
1701,8
1702,8
1703,14
1704,6
1705,9
1706,6
1707,6
1708,4
1709,23
1710,34
1711,27
1712,3
1713,7
1714,5
1715,13
1716,6
1717,6
1718,3
1719,6
1720,6
1721,8
1722,6
1723,6
1724,16
1725,6
1726,16
1727,1
1728,7
1729,7
1730,1
1731,1
1732,0
1733,1
1734,8
1735,17
1736,6
1737,6
1738,8
1739,6
1740,1
1741,6
1742,0
1743,5
1744,16
1745,6
1746,6
1747,6
1748,1
1749,11
1750,8
1751,6
1752,6
1753,7
1754,1
1755,8
1756,0
1757,11
1758,23
1759,16
1760,1
1761,7
1762,6
1763,6
1764,6
1765,6
1766,6
1767,8
1768,6
1769,8
1770,7
1771,8
1772,8
1773,14
1774,6
1775,6
1776,8
1777,8
1778,14
1779,0
1780,6
1781,18
1782,7
1783,0
1784,5
1785,8
1786,8
1787,31
1788,21
1789,17
1790,21
1791,6
1792,30
1793,13
1794,4
1795,1
1796,13
1797,13
1798,27
1799,27
1800,27
1801,1
1802,8
1803,23
1804,6
1805,16
1806,6
1807,8
1808,7
1809,6
1810,8
1811,17
1812,3
1813,4
1814,3
1815,27
1816,23
1817,6
1818,6
1819,5
1820,6
1821,6
1822,6
1823,5
1824,12
1825,27
1826,23
1827,6
1828,5
1829,6
1830,30
1831,30
1832,5
1833,23
1834,6
1835,6
1836,12
1837,6
1838,5
1839,5
1840,6
1841,6
1842,5
1843,6
1844,13
1845,36
1846,12
1847,12
1848,12
1849,11
1850,6
1851,31
1852,5
1853,23
1854,0
1855,16
1856,8
1857,8
1858,16
1859,5
1860,34
1861,3
1862,23
1863,22
1864,22
1865,8
1866,6
1867,6
1868,13
1869,6
1870,8
1871,16
1872,16
1873,16
1874,6
1875,6
1876,6
1877,5
1878,6
1879,6
1880,6
1881,5
1882,6
1883,7
1884,6
1885,11
1886,15
1887,19
1888,2
1889,6
1890,23
1891,23
1892,5
1893,5
1894,12
1895,6
1896,6
1897,5
1898,23
1899,12
1900,5
1901,5
1902,5
1903,5
1904,5
1905,13
1906,11
1907,12
1908,5
1909,4
1910,12
1911,5
1912,5
1913,6
1914,4
1915,6
1916,5
1917,6
1918,4
1919,6
1920,8
1921,6
1922,13
1923,13
1924,4
1925,27
1926,11
1927,6
1928,6
1929,6
1930,6
1931,4
1932,4
1933,4
1934,4
1935,4
1936,5
1937,16
1938,17
1939,16
1940,5
1941,23
1942,27
1943,13
1944,6
1945,27
1946,4
1947,6
1948,14
1949,19
1950,12
1951,27
1952,8
1953,16
1954,3
1955,8
1956,24
1957,27
1958,13
1959,13
1960,6
1961,5
1962,6
1963,6
1964,6
1965,6
1966,6
1967,20
1968,13
1969,14
1970,8
1971,6
1972,6
1973,23
1974,1
1975,0
1976,5
1977,5
1978,6
1979,8
1980,1
1981,21
1982,21
1983,27
1984,6
1985,6
1986,6
1987,6
1988,30
1989,0
1990,7
1991,1
1992,7
1993,1
1994,28
1995,7
1996,1
1997,1
1998,5
1999,6
2000,6
2001,2
2002,6
2003,17
2004,26
2005,0
2006,1
2007,4
2008,26
2009,8
2010,4
2011,6
2012,12
2013,26
2014,20
2015,0
2016,6
2017,2
2018,6
2019,5
2020,6
2021,5
2022,5
2023,6
2024,0
2025,8
2026,6
2027,13
2028,13
2029,7
2030,7
2031,4
2032,6
2033,4
2034,4
2035,4
2036,4
2037,16
2038,8
2039,0
2040,27
2041,16
2042,5
2043,23
2044,6
2045,27
2046,28
2047,14
2048,4
2049,19
2050,0
2051,4
2052,1
2053,1
2054,7
2055,6
2056,17
2057,13
2058,12
2059,8
2060,5
2061,6
2062,4
2063,4
2064,14
2065,0
2066,4
2067,19
2068,4
2069,4
2070,4
2071,5
2072,4
2073,6
2074,4
2075,6
2076,19
2077,8
2078,5
2079,4
2080,12
2081,5
2082,8
2083,4
2084,4
2085,7
2086,4
2087,8
2088,6
2089,6
2090,6
2091,6
2092,8
2093,7
2094,16
2095,8
2096,19
2097,6
2098,4
2099,6
2100,4
2101,8
2102,12
2103,6
2104,6
2105,6
2106,6
2107,6
2108,6
2109,6
2110,13
2111,7
2112,7
2113,5
2114,16
2115,7
2116,5
2117,10
2118,34
2119,6
2120,17
2121,7
2122,8
2123,2
2124,21
2125,31
2126,8
2127,21
2128,8
2129,6
2130,4
2131,2
2132,0
2133,19
2134,5
2135,5
2136,16
2137,16
2138,6
2139,26
2140,6
2141,3
2142,6
2143,4
2144,23
2145,5
2146,22
2147,12
2148,6
2149,5
2150,6
2151,27
2152,27
2153,17
2154,21
2155,12
2156,6
2157,6
2158,6
2159,8
2160,8
2161,8
2162,6
2163,6
2164,6
2165,6
2166,16
2167,27
2168,6
2169,16
2170,20
2171,27
2172,17
2173,6
2174,6
2175,6
2176,6
2177,6
2178,6
2179,5
2180,4
2181,19
2182,6
2183,0
2184,6
2185,5
2186,5
2187,0
2188,0
2189,19
2190,37
2191,1
2192,5
2193,6
2194,8
2195,5
2196,13
2197,13
2198,16
2199,23
2200,5
2201,13
2202,34
2203,13
2204,6
2205,13
2206,6
2207,6
2208,7
2209,6
2210,21
2211,23
2212,13
2213,19
2214,8
2215,8
2216,14
2217,6
2218,6
2219,6
2220,6
2221,6
2222,17
2223,6
2224,4
2225,15
2226,13
2227,13
2228,13
2229,13
2230,13
2231,6
2232,6
2233,6
2234,6
2235,19
2236,0
2237,3
2238,12
2239,6
2240,6
2241,6
2242,16
2243,8
2244,6
2245,0
2246,12
2247,7
2248,6
2249,5
2250,6
2251,17
2252,14
2253,34
2254,5
2255,6
2256,6
2257,6
2258,3
2259,3
2260,6
2261,6
2262,5
2263,6
2264,6
2265,4
2266,27
2267,6
2268,8
2269,8
2270,6
2271,26
2272,2
2273,21
2274,19
2275,23
2276,6
2277,0
2278,11
2279,11
2280,6
2281,3
2282,7
2283,5
2284,23
2285,17
2286,17
2287,17
2288,17
2289,13
2290,13
2291,27
2292,27
2293,1
2294,27
2295,13
2296,6
2297,14
2298,24
2299,24
2300,23
2301,5
2302,5
2303,23
2304,19
2305,0
2306,4
2307,6
2308,5
2309,19
2310,19
2311,22
2312,4
2313,38
2314,23
2315,6
2316,6
2317,6
2318,6
2319,0
2320,2
2321,5
2322,6
2323,23
2324,21
2325,1
2326,6
2327,12
2328,12
2329,6
2330,5
2331,5
2332,6
2333,10
2334,13
2335,6
2336,14
2337,8
2338,4
2339,4
2340,4
2341,12
2342,5
2343,6
2344,5
2345,6
2346,6
2347,8
2348,12
2349,4
2350,13
2351,34
2352,4
2353,7
2354,1
2355,6
2356,31
2357,1
2358,6
2359,6
2360,20
2361,6
2362,6
2363,12
2364,5
2365,0
2366,7
2367,1
2368,0
2369,17
2370,1
2371,27
2372,17
2373,4
2374,6
2375,7
2376,1
2377,21
2378,8
2379,0
2380,4
2381,4
2382,6
2383,16
2384,19
2385,22
2386,39
2387,2
2388,27
2389,5
2390,6
2391,1
2392,6
2393,1
2394,19
2395,6
2396,6
2397,7
2398,5
2399,6
2400,6
2401,5
2402,6
2403,8
2404,0
2405,11
2406,24
2407,6
2408,8
2409,5
2410,19
2411,17
2412,4
2413,4
2414,5
2415,37
2416,6
2417,37
2418,4
2419,6
2420,6
2421,6
2422,37
2423,0
2424,6
2425,5
2426,6
2427,6
2428,12
2429,14
2430,5
2431,8
2432,37
2433,30
2434,12
2435,6
2436,6
2437,4
2438,0
2439,0
2440,0
2441,0
2442,26
2443,4
2444,21
2445,21
2446,37
2447,5
2448,6
2449,12
2450,6
2451,6
2452,23
2453,23
2454,23
2455,23
2456,20
2457,8
2458,6
2459,12
2460,5
2461,37
2462,14
2463,13
2464,13
2465,0
2466,9
2467,5
2468,23
2469,5
2470,5
2471,16
2472,6
2473,16
2474,16
2475,16
2476,3
2477,17
2478,6
2479,3
2480,23
2481,19
2482,8
2483,13
2484,13
2485,13
2486,13
2487,13
2488,13
2489,23
2490,27
2491,17
2492,6
2493,6
2494,6
2495,6
2496,6
2497,8
2498,13
2499,23
2500,4
2501,6
2502,1
2503,1
2504,6
2505,13
2506,27
2507,23
2508,27
2509,27
2510,12
2511,5
2512,6
2513,6
2514,17
2515,22
2516,21
2517,8
2518,22
2519,6
2520,13
2521,17
2522,3
2523,4
2524,6
2525,7
2526,8
2527,8
2528,5
2529,26
2530,30
2531,17
2532,7
2533,5
2534,6
2535,5
2536,12
2537,5
2538,5
2539,6
2540,5
2541,1
2542,21
2543,7
2544,37
2545,27
2546,4
2547,17
2548,3
2549,8
2550,23
2551,6
2552,16
2553,38
2554,0
2555,0
2556,34
2557,11
2558,13
2559,6
2560,6
2561,5
2562,6
2563,0
2564,6
2565,0
2566,28
2567,0
2568,6
2569,12
2570,5
2571,13
2572,4
2573,6
2574,3
2575,12
2576,13
2577,6
2578,6
2579,10
2580,6
2581,4
2582,6
2583,16
2584,6
2585,6
2586,5
2587,6
2588,27
2589,0
2590,13
2591,13
2592,22
2593,23
2594,23
2595,23
2596,23
2597,12
2598,7
2599,1
2600,5
2601,39
2602,27
2603,30
2604,3
2605,6
2606,0
2607,9
2608,6
2609,23
2610,6
2611,6
2612,3
2613,3
2614,23
2615,8
2616,6
2617,34
2618,5
2619,5
2620,37
2621,5
2622,37
2623,5
2624,27
2625,27
2626,6
2627,5
2628,37
2629,6
2630,13
2631,13
2632,5
2633,2
2634,34
2635,23
2636,21
2637,6
2638,6
2639,6
2640,8
2641,28
2642,16
2643,4
2644,19
2645,1
2646,8
2647,30
2648,23
2649,23
2650,7
2651,16
2652,5
2653,13
2654,6
2655,6
2656,13
2657,19
2658,17
2659,7
2660,4
2661,16
2662,4
2663,5
2664,3
2665,23
2666,27
2667,6
2668,22
2669,22
2670,37
2671,21
2672,2
2673,2
2674,2
2675,2
2676,4
2677,5
2678,6
2679,6
2680,6
2681,6
2682,11
2683,30
2684,3
2685,0
2686,6
2687,0
2688,7
2689,7
2690,28
2691,0
2692,7
2693,8
2694,19
2695,4
2696,5
2697,17
2698,0
2699,0
2700,19
2701,17
2702,8
2703,8
2704,17
2705,17
2706,6
2707,1
2708,6
2709,5
2710,6
2711,8
2712,0
2713,5
2714,11
2715,6
2716,11
2717,12
2718,5
2719,4
2720,4
2721,23
2722,16
2723,0
2724,6
2725,6
2726,19
2727,14
2728,1
2729,7
2730,16
2731,4
2732,8
2733,7
2734,6
2735,5
2736,5
2737,12
2738,18
2739,6
2740,30
2741,6
2742,34
2743,17
2744,5
2745,8
2746,19
2747,1
2748,8
2749,8
2750,7
2751,8
2752,14
2753,5
2754,4
2755,37
2756,6
2757,1
2758,0
2759,6
2760,19
2761,12
2762,7
2763,1
2764,16
2765,15
2766,5
2767,6
2768,1
2769,7
2770,4
2771,6
2772,6
2773,4
2774,4
2775,13
2776,12
2777,6
2778,6
2779,5
2780,6
2781,1
2782,5
2783,6
2784,7
2785,4
2786,6
2787,6
2788,6
2789,23
2790,13
2791,21
2792,8
2793,26
2794,37
2795,2
2796,13
2797,4
2798,13
2799,6
2800,8
2801,23
2802,23
2803,0
2804,4
2805,6
2806,5
2807,12
2808,12
2809,6
2810,14
2811,5
2812,13
2813,5
2814,13
2815,12
2816,12
2817,8
2818,4
2819,4
2820,4
2821,4
2822,5
2823,5
2824,23
2825,23
2826,23
2827,4
2828,23
2829,34
2830,6
2831,8
2832,23
2833,4
2834,23
2835,6
2836,1
2837,14
2838,1
2839,7
2840,7
2841,1
2842,18
2843,11
2844,4
2845,34
2846,6
2847,6
2848,8
2849,11
2850,6
2851,17
2852,8
2853,6
2854,28
2855,7
2856,6
2857,6
2858,21
2859,6
2860,17
2861,6
2862,6
2863,6
2864,6
2865,23
2866,6
2867,4
2868,8
2869,6
2870,30
2871,18
2872,10
2873,19
2874,6
2875,6
2876,6
2877,21
2878,6
2879,6
2880,39
2881,5
2882,0
2883,18
2884,6
2885,21
2886,7
2887,0
2888,27
2889,23
2890,23
2891,3
2892,27
2893,6
2894,27
2895,22
2896,3
2897,23
2898,23
2899,23
2900,23
2901,23
2902,23
2903,23
2904,23
2905,23
2906,23
2907,23
2908,6
2909,23
2910,23
2911,5
2912,7
2913,7
2914,14
2915,16
2916,16
2917,1
2918,6
2919,8
2920,7
2921,6
2922,6
2923,5
2924,12
2925,23
2926,1
2927,34
2928,6
2929,34
2930,4
2931,17
2932,6
2933,0
2934,37
2935,6
2936,6
2937,6
2938,5
2939,6
2940,6
2941,6
2942,7
2943,1
2944,8
2945,13
2946,6
2947,6
2948,4
2949,6
2950,6
2951,6
2952,6
2953,0
2954,6
2955,6
2956,5
2957,8
2958,23
2959,30
2960,30
2961,6
2962,6
2963,4
2964,12
2965,6
2966,8
2967,23
2968,6
2969,5
2970,6
2971,5
2972,8
2973,34
2974,19
2975,6
2976,13
2977,6
2978,5
2979,30
2980,6
2981,6
2982,0
2983,6
2984,5
2985,6
2986,5
2987,8
2988,3
2989,0
2990,13
2991,6
2992,8
2993,27
2994,27
2995,1
2996,13
2997,0
2998,21
2999,0
